"currentWeight","theoreticalCount","site","trueCount"
"3.229999999999975","7","https://www.rarecarat.com/Home/GetWonderJewelers/b45bc605-2642-44e1-99a6-bb50d55f32b1","7"
"3.239999999999975","4","https://www.rarecarat.com/Home/GetWhiteflash/ad4c92b8-7a9f-4beb-a081-aa53adf5090e","4"
"3.239999999999975","4","https://www.rarecarat.com/Home/GetZoara/ad4c92b8-7a9f-4beb-a081-aa53adf5090e","4"
"3.239999999999975","10","https://www.rarecarat.com/Home/GetWonderJewelers/ad4c92b8-7a9f-4beb-a081-aa53adf5090e","10"
"3.2499999999999747","2","https://www.rarecarat.com/Home/GetWhiteflash/f004ac50-2949-4bf7-b26b-09e1a89f18e7","2"
"3.2499999999999747","3","https://www.rarecarat.com/Home/GetZoara/f004ac50-2949-4bf7-b26b-09e1a89f18e7","3"
"3.2499999999999747","9","https://www.rarecarat.com/Home/GetWonderJewelers/f004ac50-2949-4bf7-b26b-09e1a89f18e7","9"
"3.2599999999999745","6","https://www.rarecarat.com/Home/GetWhiteflash/d36fdcc2-0830-4289-8333-fdb34fd39448","6"
"3.2599999999999745","1","https://www.rarecarat.com/Home/GetZoara/d36fdcc2-0830-4289-8333-fdb34fd39448","1"
"3.2599999999999745","15","https://www.rarecarat.com/Home/GetWonderJewelers/d36fdcc2-0830-4289-8333-fdb34fd39448","15"
"3.2699999999999743","1","https://www.rarecarat.com/Home/GetWhiteflash/1613411f-1533-40a9-9911-16542cdd50bc","1"
"3.2699999999999743","1","https://www.rarecarat.com/Home/GetZoara/1613411f-1533-40a9-9911-16542cdd50bc","1"
"3.2699999999999743","4","https://www.rarecarat.com/Home/GetWonderJewelers/1613411f-1533-40a9-9911-16542cdd50bc","4"
"3.279999999999974","6","https://www.rarecarat.com/Home/GetWhiteflash/c650df7d-c678-40b9-8a52-1fbb9db3f815","6"
"3.279999999999974","4","https://www.rarecarat.com/Home/GetZoara/c650df7d-c678-40b9-8a52-1fbb9db3f815","4"
"3.279999999999974","11","https://www.rarecarat.com/Home/GetWonderJewelers/c650df7d-c678-40b9-8a52-1fbb9db3f815","11"
"3.289999999999974","2","https://www.rarecarat.com/Home/GetWhiteflash/39b76d52-5190-4096-8e40-915b5b621e04","2"
"3.289999999999974","1","https://www.rarecarat.com/Home/GetZoara/39b76d52-5190-4096-8e40-915b5b621e04","1"
"3.289999999999974","6","https://www.rarecarat.com/Home/GetWonderJewelers/39b76d52-5190-4096-8e40-915b5b621e04","6"
"3.2999999999999736","4","https://www.rarecarat.com/Home/GetWhiteflash/5c753221-c56e-4629-b85c-0d2f23c62fe3","4"
"3.2999999999999736","5","https://www.rarecarat.com/Home/GetZoara/5c753221-c56e-4629-b85c-0d2f23c62fe3","5"
"3.2999999999999736","10","https://www.rarecarat.com/Home/GetWonderJewelers/5c753221-c56e-4629-b85c-0d2f23c62fe3","10"
"3.3099999999999734","4","https://www.rarecarat.com/Home/GetWhiteflash/7d73893f-4ea4-4b30-978b-5de203f061fb","4"
"3.3099999999999734","4","https://www.rarecarat.com/Home/GetZoara/7d73893f-4ea4-4b30-978b-5de203f061fb","4"
"3.3099999999999734","10","https://www.rarecarat.com/Home/GetWonderJewelers/7d73893f-4ea4-4b30-978b-5de203f061fb","10"
"3.319999999999973","4","https://www.rarecarat.com/Home/GetWhiteflash/3312423b-0d3d-4c23-9ca0-7abe3b1cd023","4"
"3.319999999999973","3","https://www.rarecarat.com/Home/GetZoara/3312423b-0d3d-4c23-9ca0-7abe3b1cd023","3"
"3.319999999999973","6","https://www.rarecarat.com/Home/GetWonderJewelers/3312423b-0d3d-4c23-9ca0-7abe3b1cd023","6"
"3.329999999999973","2","https://www.rarecarat.com/Home/GetWhiteflash/23b450a2-9028-4d85-af78-20f9a984a444","2"
"3.329999999999973","5","https://www.rarecarat.com/Home/GetWonderJewelers/23b450a2-9028-4d85-af78-20f9a984a444","5"
"3.3399999999999728","3","https://www.rarecarat.com/Home/GetWhiteflash/0f99ca2c-0c30-4e4e-9567-6008b1b4fc46","3"
"3.3399999999999728","2","https://www.rarecarat.com/Home/GetZoara/0f99ca2c-0c30-4e4e-9567-6008b1b4fc46","2"
"3.3399999999999728","8","https://www.rarecarat.com/Home/GetWonderJewelers/0f99ca2c-0c30-4e4e-9567-6008b1b4fc46","8"
"3.3499999999999726","4","https://www.rarecarat.com/Home/GetWhiteflash/dee46bba-baaf-41c9-9a0d-20c6474a305a","4"
"3.3499999999999726","2","https://www.rarecarat.com/Home/GetZoara/dee46bba-baaf-41c9-9a0d-20c6474a305a","2"
"3.3499999999999726","6","https://www.rarecarat.com/Home/GetWonderJewelers/dee46bba-baaf-41c9-9a0d-20c6474a305a","6"
"3.3599999999999723","2","https://www.rarecarat.com/Home/GetZoara/61512f47-a0c0-4cee-aa46-66602d912edc","2"
"3.3599999999999723","4","https://www.rarecarat.com/Home/GetWonderJewelers/61512f47-a0c0-4cee-aa46-66602d912edc","4"
"3.369999999999972","2","https://www.rarecarat.com/Home/GetWhiteflash/790382d7-04db-4aca-8ebc-c46f9bcb0610","2"
"3.369999999999972","5","https://www.rarecarat.com/Home/GetZoara/790382d7-04db-4aca-8ebc-c46f9bcb0610","5"
"3.369999999999972","9","https://www.rarecarat.com/Home/GetWonderJewelers/790382d7-04db-4aca-8ebc-c46f9bcb0610","9"
"3.379999999999972","2","https://www.rarecarat.com/Home/GetWhiteflash/43c35398-3aaf-43c6-9255-b1406d2782cd","2"
"3.379999999999972","3","https://www.rarecarat.com/Home/GetZoara/43c35398-3aaf-43c6-9255-b1406d2782cd","3"
"3.379999999999972","9","https://www.rarecarat.com/Home/GetWonderJewelers/43c35398-3aaf-43c6-9255-b1406d2782cd","9"
"3.3899999999999717","1","https://www.rarecarat.com/Home/GetWhiteflash/d60cddb1-77d3-464a-9140-6ae1f441182a","1"
"3.3899999999999717","1","https://www.rarecarat.com/Home/GetZoara/d60cddb1-77d3-464a-9140-6ae1f441182a","1"
"3.3899999999999717","3","https://www.rarecarat.com/Home/GetWonderJewelers/d60cddb1-77d3-464a-9140-6ae1f441182a","3"
"3.3999999999999715","7","https://www.rarecarat.com/Home/GetWhiteflash/3dd7babf-f9e7-47e0-a16e-4ac921f18d10","7"
"3.3999999999999715","7","https://www.rarecarat.com/Home/GetZoara/3dd7babf-f9e7-47e0-a16e-4ac921f18d10","7"
"3.3999999999999715","13","https://www.rarecarat.com/Home/GetWonderJewelers/3dd7babf-f9e7-47e0-a16e-4ac921f18d10","13"
"3.4099999999999713","6","https://www.rarecarat.com/Home/GetWhiteflash/dcf6e912-d504-47df-b2c7-5aa43d5cb4c5","6"
"3.4099999999999713","2","https://www.rarecarat.com/Home/GetZoara/dcf6e912-d504-47df-b2c7-5aa43d5cb4c5","2"
"3.4099999999999713","7","https://www.rarecarat.com/Home/GetWonderJewelers/dcf6e912-d504-47df-b2c7-5aa43d5cb4c5","7"
"3.419999999999971","3","https://www.rarecarat.com/Home/GetWhiteflash/0e0e437c-4be0-45fa-ba58-10035dd178dc","3"
"3.419999999999971","1","https://www.rarecarat.com/Home/GetZoara/0e0e437c-4be0-45fa-ba58-10035dd178dc","1"
"3.419999999999971","8","https://www.rarecarat.com/Home/GetWonderJewelers/0e0e437c-4be0-45fa-ba58-10035dd178dc","8"
"3.429999999999971","3","https://www.rarecarat.com/Home/GetWhiteflash/28a1647e-fcba-491c-b980-2876e4050dbf","3"
"3.429999999999971","4","https://www.rarecarat.com/Home/GetZoara/28a1647e-fcba-491c-b980-2876e4050dbf","4"
"3.429999999999971","4","https://www.rarecarat.com/Home/GetWonderJewelers/28a1647e-fcba-491c-b980-2876e4050dbf","4"
"3.4399999999999706","3","https://www.rarecarat.com/Home/GetWhiteflash/e5fc4128-1d9c-4b0f-b0c2-93fa9ffd4b8c","3"
"3.4399999999999706","1","https://www.rarecarat.com/Home/GetZoara/e5fc4128-1d9c-4b0f-b0c2-93fa9ffd4b8c","1"
"3.4399999999999706","6","https://www.rarecarat.com/Home/GetWonderJewelers/e5fc4128-1d9c-4b0f-b0c2-93fa9ffd4b8c","6"
"3.4499999999999704","1","https://www.rarecarat.com/Home/GetZoara/e40b535f-f578-40ed-b6aa-d6fc0560fb22","1"
"3.4499999999999704","2","https://www.rarecarat.com/Home/GetWonderJewelers/e40b535f-f578-40ed-b6aa-d6fc0560fb22","2"
"3.45999999999997","1","https://www.rarecarat.com/Home/GetWhiteflash/6be0881f-ada4-44d0-b1ef-fcae584f7fbf","1"
"3.45999999999997","3","https://www.rarecarat.com/Home/GetWonderJewelers/6be0881f-ada4-44d0-b1ef-fcae584f7fbf","3"
"3.46999999999997","4","https://www.rarecarat.com/Home/GetWhiteflash/d445a1ce-79ac-4d6a-b23c-df5b909eb386","4"
"3.46999999999997","2","https://www.rarecarat.com/Home/GetZoara/d445a1ce-79ac-4d6a-b23c-df5b909eb386","2"
"3.46999999999997","5","https://www.rarecarat.com/Home/GetWonderJewelers/d445a1ce-79ac-4d6a-b23c-df5b909eb386","5"
"3.47999999999997","1","https://www.rarecarat.com/Home/GetZoara/51a12909-0195-4331-8b8f-ada2255caefe","1"
"3.47999999999997","2","https://www.rarecarat.com/Home/GetWonderJewelers/51a12909-0195-4331-8b8f-ada2255caefe","2"
"3.4899999999999696","1","https://www.rarecarat.com/Home/GetZoara/73b4ac73-1159-4d32-addd-f644c1957ac7","1"
"3.4899999999999696","2","https://www.rarecarat.com/Home/GetWonderJewelers/73b4ac73-1159-4d32-addd-f644c1957ac7","2"
"3.4999999999999694","15","https://www.rarecarat.com/Home/GetWhiteflash/3fcfb991-7597-4de3-980b-edd4858076f8","15"
"3.4999999999999694","10","https://www.rarecarat.com/Home/GetZoara/3fcfb991-7597-4de3-980b-edd4858076f8","10"
"3.4999999999999694","47","https://www.rarecarat.com/Home/GetWonderJewelers/3fcfb991-7597-4de3-980b-edd4858076f8","47"
"currentWeight","theoreticalCount","site","trueCount"
"0.31","311","https://www.rarecarat.com/Home/GetAllurez/48427a73-e677-4207-9d78-1f148aee42ec","311"
"0.31","6","https://www.rarecarat.com/Home/GetBrianGavin/48427a73-e677-4207-9d78-1f148aee42ec","6"
"0.31","938","https://www.rarecarat.com/Home/GetRitani/48427a73-e677-4207-9d78-1f148aee42ec","25"
"0.31","1791","https://www.rarecarat.com/Home/GetJamesAllen/48427a73-e677-4207-9d78-1f148aee42ec","12"
"0.31","66","https://www.rarecarat.com/Home/GetKay/48427a73-e677-4207-9d78-1f148aee42ec","15"
"0.31","2103","https://www.rarecarat.com/Home/GetZoara/48427a73-e677-4207-9d78-1f148aee42ec","20"
"0.31","2980","https://www.rarecarat.com/Home/GetBlueNile/48427a73-e677-4207-9d78-1f148aee42ec","50"
"0.31","89","https://www.rarecarat.com/Home/GetJared/48427a73-e677-4207-9d78-1f148aee42ec","15"
"0.31","209","https://www.rarecarat.com/Home/GetWonderJewelers/48427a73-e677-4207-9d78-1f148aee42ec","50"
"0.32","242","https://www.rarecarat.com/Home/GetAllurez/3f0769e6-cb05-4709-b1b2-fd49a7914c42","242"
"0.32","8","https://www.rarecarat.com/Home/GetBrianGavin/3f0769e6-cb05-4709-b1b2-fd49a7914c42","8"
"0.32","662","https://www.rarecarat.com/Home/GetRitani/3f0769e6-cb05-4709-b1b2-fd49a7914c42","25"
"0.32","1288","https://www.rarecarat.com/Home/GetJamesAllen/3f0769e6-cb05-4709-b1b2-fd49a7914c42","12"
"0.32","29","https://www.rarecarat.com/Home/GetKay/3f0769e6-cb05-4709-b1b2-fd49a7914c42","15"
"0.32","1400","https://www.rarecarat.com/Home/GetZoara/3f0769e6-cb05-4709-b1b2-fd49a7914c42","20"
"0.32","2038","https://www.rarecarat.com/Home/GetBlueNile/3f0769e6-cb05-4709-b1b2-fd49a7914c42","50"
"0.32","67","https://www.rarecarat.com/Home/GetJared/3f0769e6-cb05-4709-b1b2-fd49a7914c42","15"
"0.32","159","https://www.rarecarat.com/Home/GetWonderJewelers/3f0769e6-cb05-4709-b1b2-fd49a7914c42","50"
"0.33","138","https://www.rarecarat.com/Home/GetAllurez/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","138"
"0.33","11","https://www.rarecarat.com/Home/GetBrianGavin/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","11"
"0.33","66","https://www.rarecarat.com/Home/GetZales/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","40"
"0.33","452","https://www.rarecarat.com/Home/GetRitani/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","25"
"0.33","1003","https://www.rarecarat.com/Home/GetJamesAllen/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","12"
"0.33","24","https://www.rarecarat.com/Home/GetKay/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","15"
"0.33","1084","https://www.rarecarat.com/Home/GetZoara/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","20"
"0.33","1787","https://www.rarecarat.com/Home/GetBlueNile/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","49"
"0.33","36","https://www.rarecarat.com/Home/GetJared/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","15"
"0.33","82","https://www.rarecarat.com/Home/GetWonderJewelers/5e4dcdbc-60cf-43d3-80bb-a24f60b3a391","50"
"0.34","137","https://www.rarecarat.com/Home/GetAllurez/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","137"
"0.34","22","https://www.rarecarat.com/Home/GetBrianGavin/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","22"
"0.34","43","https://www.rarecarat.com/Home/GetZales/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","40"
"0.34","407","https://www.rarecarat.com/Home/GetRitani/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","25"
"0.34","985","https://www.rarecarat.com/Home/GetJamesAllen/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","12"
"0.34","10","https://www.rarecarat.com/Home/GetKay/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","10"
"0.34","1068","https://www.rarecarat.com/Home/GetZoara/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","20"
"0.34","1690","https://www.rarecarat.com/Home/GetBlueNile/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","50"
"0.34","32","https://www.rarecarat.com/Home/GetJared/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","15"
"0.34","95","https://www.rarecarat.com/Home/GetWonderJewelers/a1a4e58b-6634-4aaa-9055-c6f1d43a81dd","50"
"0.35000000000000003","106","https://www.rarecarat.com/Home/GetWhiteflash/a94eb8c0-2b52-4cf1-a0e6-189c93c3bed2","50"
"0.35000000000000003","107","https://www.rarecarat.com/Home/GetZales/a94eb8c0-2b52-4cf1-a0e6-189c93c3bed2","40"
"0.35000000000000003","335","https://www.rarecarat.com/Home/GetRitani/a94eb8c0-2b52-4cf1-a0e6-189c93c3bed2","25"
"0.35000000000000003","831","https://www.rarecarat.com/Home/GetZoara/a94eb8c0-2b52-4cf1-a0e6-189c93c3bed2","20"
"0.35000000000000003","134","https://www.rarecarat.com/Home/GetWonderJewelers/a94eb8c0-2b52-4cf1-a0e6-189c93c3bed2","50"
"0.36000000000000004","87","https://www.rarecarat.com/Home/GetWhiteflash/5dcdb05c-335f-45df-ac35-faa69bbe2fd1","50"
"0.36000000000000004","85","https://www.rarecarat.com/Home/GetZales/5dcdb05c-335f-45df-ac35-faa69bbe2fd1","40"
"0.36000000000000004","262","https://www.rarecarat.com/Home/GetRitani/5dcdb05c-335f-45df-ac35-faa69bbe2fd1","25"
"0.36000000000000004","727","https://www.rarecarat.com/Home/GetZoara/5dcdb05c-335f-45df-ac35-faa69bbe2fd1","20"
"0.36000000000000004","116","https://www.rarecarat.com/Home/GetWonderJewelers/5dcdb05c-335f-45df-ac35-faa69bbe2fd1","50"
"currentWeight","theoreticalCount","site","trueCount"
"0.31","311","https://www.rarecarat.com/Home/GetAllurez/fede2e12-d4ba-454c-956c-a1594c8c5a2b","311"
"0.31","6","https://www.rarecarat.com/Home/GetBrianGavin/fede2e12-d4ba-454c-956c-a1594c8c5a2b","6"
"0.31","938","https://www.rarecarat.com/Home/GetRitani/fede2e12-d4ba-454c-956c-a1594c8c5a2b","25"
"0.31","1792","https://www.rarecarat.com/Home/GetJamesAllen/fede2e12-d4ba-454c-956c-a1594c8c5a2b","12"
"0.31","66","https://www.rarecarat.com/Home/GetKay/fede2e12-d4ba-454c-956c-a1594c8c5a2b","15"
"0.31","2103","https://www.rarecarat.com/Home/GetZoara/fede2e12-d4ba-454c-956c-a1594c8c5a2b","20"
"0.31","2988","https://www.rarecarat.com/Home/GetBlueNile/fede2e12-d4ba-454c-956c-a1594c8c5a2b","97"
"0.31","89","https://www.rarecarat.com/Home/GetJared/fede2e12-d4ba-454c-956c-a1594c8c5a2b","15"
"0.31","209","https://www.rarecarat.com/Home/GetWonderJewelers/fede2e12-d4ba-454c-956c-a1594c8c5a2b","50"
"0.32","242","https://www.rarecarat.com/Home/GetAllurez/6f708afb-1e59-49e7-bd46-dcc668c43081","242"
"0.32","8","https://www.rarecarat.com/Home/GetBrianGavin/6f708afb-1e59-49e7-bd46-dcc668c43081","8"
"0.32","662","https://www.rarecarat.com/Home/GetRitani/6f708afb-1e59-49e7-bd46-dcc668c43081","25"
"0.32","1288","https://www.rarecarat.com/Home/GetJamesAllen/6f708afb-1e59-49e7-bd46-dcc668c43081","12"
"0.32","29","https://www.rarecarat.com/Home/GetKay/6f708afb-1e59-49e7-bd46-dcc668c43081","15"
"0.32","1400","https://www.rarecarat.com/Home/GetZoara/6f708afb-1e59-49e7-bd46-dcc668c43081","20"
"0.32","2038","https://www.rarecarat.com/Home/GetBlueNile/6f708afb-1e59-49e7-bd46-dcc668c43081","100"
"0.32","67","https://www.rarecarat.com/Home/GetJared/6f708afb-1e59-49e7-bd46-dcc668c43081","15"
"0.32","159","https://www.rarecarat.com/Home/GetWonderJewelers/6f708afb-1e59-49e7-bd46-dcc668c43081","50"
"0.33","138","https://www.rarecarat.com/Home/GetAllurez/07ad7330-6188-44fc-a242-aaac8499df1c","138"
"0.33","11","https://www.rarecarat.com/Home/GetBrianGavin/07ad7330-6188-44fc-a242-aaac8499df1c","11"
"0.33","66","https://www.rarecarat.com/Home/GetZales/07ad7330-6188-44fc-a242-aaac8499df1c","40"
"0.33","452","https://www.rarecarat.com/Home/GetRitani/07ad7330-6188-44fc-a242-aaac8499df1c","25"
"0.33","1005","https://www.rarecarat.com/Home/GetJamesAllen/07ad7330-6188-44fc-a242-aaac8499df1c","12"
"0.33","24","https://www.rarecarat.com/Home/GetKay/07ad7330-6188-44fc-a242-aaac8499df1c","15"
"0.33","1084","https://www.rarecarat.com/Home/GetZoara/07ad7330-6188-44fc-a242-aaac8499df1c","20"
"0.33","1794","https://www.rarecarat.com/Home/GetBlueNile/07ad7330-6188-44fc-a242-aaac8499df1c","99"
"0.33","36","https://www.rarecarat.com/Home/GetJared/07ad7330-6188-44fc-a242-aaac8499df1c","15"
"0.33","82","https://www.rarecarat.com/Home/GetWonderJewelers/07ad7330-6188-44fc-a242-aaac8499df1c","50"
"0.34","137","https://www.rarecarat.com/Home/GetAllurez/d408cc5c-4610-4afc-8772-3297d381841c","137"
"0.34","22","https://www.rarecarat.com/Home/GetBrianGavin/d408cc5c-4610-4afc-8772-3297d381841c","22"
"0.34","43","https://www.rarecarat.com/Home/GetZales/d408cc5c-4610-4afc-8772-3297d381841c","40"
"0.34","407","https://www.rarecarat.com/Home/GetRitani/d408cc5c-4610-4afc-8772-3297d381841c","25"
"0.34","985","https://www.rarecarat.com/Home/GetJamesAllen/d408cc5c-4610-4afc-8772-3297d381841c","12"
"0.34","10","https://www.rarecarat.com/Home/GetKay/d408cc5c-4610-4afc-8772-3297d381841c","10"
"0.34","1068","https://www.rarecarat.com/Home/GetZoara/d408cc5c-4610-4afc-8772-3297d381841c","20"
"0.34","1688","https://www.rarecarat.com/Home/GetBlueNile/d408cc5c-4610-4afc-8772-3297d381841c","98"
"0.34","32","https://www.rarecarat.com/Home/GetJared/d408cc5c-4610-4afc-8772-3297d381841c","15"
"0.34","95","https://www.rarecarat.com/Home/GetWonderJewelers/d408cc5c-4610-4afc-8772-3297d381841c","50"
"0.35000000000000003","107","https://www.rarecarat.com/Home/GetZales/c15aeab9-dcfe-4917-967f-76e025c60d54","40"
"0.35000000000000003","335","https://www.rarecarat.com/Home/GetRitani/c15aeab9-dcfe-4917-967f-76e025c60d54","25"
"0.35000000000000003","831","https://www.rarecarat.com/Home/GetZoara/c15aeab9-dcfe-4917-967f-76e025c60d54","20"
"0.35000000000000003","134","https://www.rarecarat.com/Home/GetWonderJewelers/c15aeab9-dcfe-4917-967f-76e025c60d54","50"
"0.36000000000000004","87","https://www.rarecarat.com/Home/GetWhiteflash/bad1c648-38f5-44e4-a5b9-4dfaaf2174ec","87"
"0.36000000000000004","85","https://www.rarecarat.com/Home/GetZales/bad1c648-38f5-44e4-a5b9-4dfaaf2174ec","40"
"0.36000000000000004","262","https://www.rarecarat.com/Home/GetRitani/bad1c648-38f5-44e4-a5b9-4dfaaf2174ec","25"
"0.36000000000000004","727","https://www.rarecarat.com/Home/GetZoara/bad1c648-38f5-44e4-a5b9-4dfaaf2174ec","20"
"0.36000000000000004","116","https://www.rarecarat.com/Home/GetWonderJewelers/bad1c648-38f5-44e4-a5b9-4dfaaf2174ec","50"
"0.37000000000000005","50","https://www.rarecarat.com/Home/GetWhiteflash/23538b4a-8815-417f-8df9-1f6bb5e19279","50"
"0.37000000000000005","49","https://www.rarecarat.com/Home/GetZales/23538b4a-8815-417f-8df9-1f6bb5e19279","40"
"0.37000000000000005","268","https://www.rarecarat.com/Home/GetRitani/23538b4a-8815-417f-8df9-1f6bb5e19279","25"
"0.37000000000000005","612","https://www.rarecarat.com/Home/GetZoara/23538b4a-8815-417f-8df9-1f6bb5e19279","20"
"0.37000000000000005","91","https://www.rarecarat.com/Home/GetWonderJewelers/23538b4a-8815-417f-8df9-1f6bb5e19279","50"
"0.38000000000000006","33","https://www.rarecarat.com/Home/GetWhiteflash/cc7e79bc-05ec-42ef-a58c-2ccd2fcc1b19","33"
"0.38000000000000006","31","https://www.rarecarat.com/Home/GetZales/cc7e79bc-05ec-42ef-a58c-2ccd2fcc1b19","31"
"0.38000000000000006","344","https://www.rarecarat.com/Home/GetRitani/cc7e79bc-05ec-42ef-a58c-2ccd2fcc1b19","25"
"0.38000000000000006","565","https://www.rarecarat.com/Home/GetZoara/cc7e79bc-05ec-42ef-a58c-2ccd2fcc1b19","20"
"0.38000000000000006","70","https://www.rarecarat.com/Home/GetWonderJewelers/cc7e79bc-05ec-42ef-a58c-2ccd2fcc1b19","50"
"0.39000000000000007","24","https://www.rarecarat.com/Home/GetWhiteflash/8c617a34-7451-4bbe-aac5-54971d6dd425","24"
"0.39000000000000007","12","https://www.rarecarat.com/Home/GetZales/8c617a34-7451-4bbe-aac5-54971d6dd425","12"
"0.39000000000000007","44","https://www.rarecarat.com/Home/GetRitani/8c617a34-7451-4bbe-aac5-54971d6dd425","25"
"0.39000000000000007","81","https://www.rarecarat.com/Home/GetZoara/8c617a34-7451-4bbe-aac5-54971d6dd425","20"
"0.39000000000000007","39","https://www.rarecarat.com/Home/GetWonderJewelers/8c617a34-7451-4bbe-aac5-54971d6dd425","39"
"0.4000000000000001","324","https://www.rarecarat.com/Home/GetZales/0d278c7f-a084-4a7b-bf80-eca581847694","40"
"0.4000000000000001","2976","https://www.rarecarat.com/Home/GetRitani/0d278c7f-a084-4a7b-bf80-eca581847694","25"
"0.4000000000000001","5831","https://www.rarecarat.com/Home/GetZoara/0d278c7f-a084-4a7b-bf80-eca581847694","20"
"0.4000000000000001","428","https://www.rarecarat.com/Home/GetWonderJewelers/0d278c7f-a084-4a7b-bf80-eca581847694","50"
"0.4100000000000001","156","https://www.rarecarat.com/Home/GetZales/793b1921-5601-4cb0-a2ce-702d6be1d2b4","40"
"0.4100000000000001","524","https://www.rarecarat.com/Home/GetRitani/793b1921-5601-4cb0-a2ce-702d6be1d2b4","25"
"0.4100000000000001","1198","https://www.rarecarat.com/Home/GetZoara/793b1921-5601-4cb0-a2ce-702d6be1d2b4","20"
"0.4100000000000001","218","https://www.rarecarat.com/Home/GetWonderJewelers/793b1921-5601-4cb0-a2ce-702d6be1d2b4","50"
"currentWeight","theoreticalCount","site","trueCount"
"0.31","311","https://www.rarecarat.com/Home/GetAllurez/162afa73-2bd5-4f5d-b6e7-b810680edc7f","311"
"0.31","6","https://www.rarecarat.com/Home/GetBrianGavin/162afa73-2bd5-4f5d-b6e7-b810680edc7f","6"
"0.31","938","https://www.rarecarat.com/Home/GetRitani/162afa73-2bd5-4f5d-b6e7-b810680edc7f","25"
"0.31","1792","https://www.rarecarat.com/Home/GetJamesAllen/162afa73-2bd5-4f5d-b6e7-b810680edc7f","12"
"0.31","66","https://www.rarecarat.com/Home/GetKay/162afa73-2bd5-4f5d-b6e7-b810680edc7f","15"
"0.31","2103","https://www.rarecarat.com/Home/GetZoara/162afa73-2bd5-4f5d-b6e7-b810680edc7f","20"
"0.31","2988","https://www.rarecarat.com/Home/GetBlueNile/162afa73-2bd5-4f5d-b6e7-b810680edc7f","97"
"0.31","209","https://www.rarecarat.com/Home/GetWonderJewelers/162afa73-2bd5-4f5d-b6e7-b810680edc7f","50"
"currentWeight","theoreticalCount","site","trueCount"
"0.31","311","https://www.rarecarat.com/Home/GetAllurez/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","311"
"0.31","6","https://www.rarecarat.com/Home/GetBrianGavin/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","6"
"0.31","938","https://www.rarecarat.com/Home/GetRitani/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","25"
"0.31","1792","https://www.rarecarat.com/Home/GetJamesAllen/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","12"
"0.31","66","https://www.rarecarat.com/Home/GetKay/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","15"
"0.31","2103","https://www.rarecarat.com/Home/GetZoara/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","20"
"0.31","2988","https://www.rarecarat.com/Home/GetBlueNile/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","97"
"0.31","89","https://www.rarecarat.com/Home/GetJared/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","15"
"0.31","209","https://www.rarecarat.com/Home/GetWonderJewelers/c502a717-442b-493d-8ddc-bf5d1bcdbb3d","50"
"0.32","242","https://www.rarecarat.com/Home/GetAllurez/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","242"
"0.32","8","https://www.rarecarat.com/Home/GetBrianGavin/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","8"
"0.32","662","https://www.rarecarat.com/Home/GetRitani/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","25"
"0.32","1288","https://www.rarecarat.com/Home/GetJamesAllen/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","12"
"0.32","29","https://www.rarecarat.com/Home/GetKay/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","15"
"0.32","1400","https://www.rarecarat.com/Home/GetZoara/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","20"
"0.32","2038","https://www.rarecarat.com/Home/GetBlueNile/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","100"
"0.32","67","https://www.rarecarat.com/Home/GetJared/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","15"
"0.32","159","https://www.rarecarat.com/Home/GetWonderJewelers/8ab2ab30-bc5a-49f3-b7f1-8bd4b590c9ab","50"
