Item ID #,Supplier Stock Ref,Cut,Carat,Color,Natural Fancy Color,Natural Fancy Color Intensity,Natural Fancy Color Overtone,Treated Color,Clarity,Make (Cut Grade),Grading Lab,Certificate Number,Certificate Path,Image Path,Online Report,Price Per Carat,Total Price,Polish,Symmetry,Measurements (LengthxWidthxHeight),Depth,Table,Crown Height,Pavilion Depth,Girdle (From / To),Culet Size,Culet Condition,Graining,Fluorescence Intensity,Fluorescence Color,Enhancement,Supplier,Country,State / Region,Remarks,Phone,Pair Stock Ref.,Email,priceVariance,rareCaretPrice,idexPrice,% Diff
106249349,1816-3,Round,1.03,H,,,,,SI2,Excellent,GIA,2125582678,http://DiamondTransactions.net/icp?di=106249349,,,5040,5191.2,Excellent,Excellent,6.45x6.41x4.01,62.4,57,35.5,40.8,Medium / Slightly Thick,,,,None,,,M. Aharonoff Co. Inc.,USA,New York,Clarity grade is based on a cloud that is not shown. Surface graining is not shown.,1-212-869-8766,,haharonoff@gmail.com,0.6187865061,8389,5191.2,38.12%
118796611,42086,Round,1.03,I,,,,,SI2,Excellent,GIA,1182045862,http://DiamondTransactions.net/icp?di=118796611,,,3495,3599.85,Excellent,Excellent,6.62x6.6x3.89,58.8,62,,,Thin / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.409882728,8783,3599.85,59.01%
118862064,110252770,Round,1.03,H,,,,,SI2,Very Good,GIA,3225674488,http://DiamondTransactions.net/icp?di=118862064,,,3920,4037.6,Excellent,Very Good,6.45x6.49x4.01,62,56,15.5,43.5,Thin / Slightly Thick,None,,,None,,,A. Dalumi Ltd.,USA,New York,,1-212-644-9030,,Gadic@dalumi.com,0.9360222531,4314.46,4037.6,6.42%
106250078,2107-7,Round,1.03,H,,,,,SI2,Very Good,GIA,2165341893,http://DiamondTransactions.net/icp?di=106250078,,,4648,4787.44,Excellent,Excellent,6.43x6.39x4.04,63.1,59,36.5,41.2,Medium / Slightly Thick,,,,None,,,M. Aharonoff Co. Inc.,USA,New York,,1-212-869-8766,,haharonoff@gmail.com,0.5706282036,8389,4787.44,42.93%
117534670,40610,Round,1.03,H,,,,,SI2,Excellent,GIA,17616717,http://DiamondTransactions.net/icp?di=117534670,,,3745,3857.35,Very Good,Excellent,6.49x6.43x4.02,62.2,57,,,Thin / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.8771889925,4397,3857.35,12.27%
112313543,PP3267-118,Round,1.03,G,,,,,SI1,Good,GIA,7196723456,http://DiamondTransactions.net/icp?di=112313543,https://www.certimage.com/diamond/details?q=V5vCknf52FZ6u5DAADAinkJuZ0FQqdBTyRT4iQnQ8QE%3d,,4473,4607.19,Very Good,Very Good,6.14x6.22x4.07,65.9,59,16,43,Thick / Very Thick,None,,,None,,,M.I.D - House Of Diamonds,United Kingdom,,Additional clouds are not shown. Pinpoints are not shown.,442074046060,,idex@middiamonds.com,0.4621326111,9969,4607.19,53.78%
118326286,43842,Round,1.03,G,,,,,SI1,Good,GIA,1186112911,http://DiamondTransactions.net/icp?di=118326286,,,4170,4295.1,Very Good,Very Good,6.43x6.38x4.08,63.7,59,,,Slightly Thick / Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.4308355903,9969,4295.1,56.92%
118250588,A-R1039,Round,1.03,F,,,,,SI2,Good,GIA,2175715813,http://DiamondTransactions.net/icp?di=118250588,,,3747,3859.41,Very Good,Good,6.29x6.37x4.03,63.7,63,,,,None,,,None,,,Luz Diamonds ,USA,California,2175715813,+1-213-688 8778,,dan@luzdiamonds.com,0.9090694935,4245.35,3859.41,9.09%
106249312,1790-5,Round,1.04,H,,,,,SI1,Excellent,GIA,6111621012,http://DiamondTransactions.net/icp?di=106249312,,,5720,5948.8,Excellent,Excellent,6.55x6.52x3.99,61,59,35,41,Thin / Slightly Thick,,,,None,,,M. Aharonoff Co. Inc.,USA,New York,,1-212-869-8766,,haharonoff@gmail.com,0.5517529215,10782,5948.8,44.83%
117336473,27456G,Round,1.04,H,,,,,SI1,Excellent,GIA,7246117067,http://DiamondTransactions.net/icp?di=117336473,,,4875,5070,Excellent,Excellent,6.49x6.45x4.05,62.6,56,15,43.5,Medium / Slightly Thick,None,,,None,,,E.M Trading - Erez Mizrahi,USA,Illinois,Additional clouds are not shown. Pinpoints are not shown.,312 251 1252,,ami.s@em-trading.com,0.470228158,10782,5070,52.98%
118908217,M2297A,Round,1.04,I,,,,,SI1,Excellent,GIA,2247569818,http://DiamondTransactions.net/icp?di=118908217,,,3830,3983.2,Excellent,Excellent,6.52x6.54x4.01,61.5,57,15,43,,None,,,None,,,Sagar Star Corp,USA,New York,HCA 1.6,1-212-730-7100,,sagarstarcorp@gmail.com,0.4132171387,9639,3983.2,58.68%
117574641,SBJ108331,Round,1.04,G,,,,,SI2,Excellent,GIA,7243210028,http://DiamondTransactions.net/icp?di=117574641,,http://www.om-barak.com/barak/Output/Certificates/SBJ108331.jpg,4522,4702.88,Excellent,Excellent,6.47x6.43x4.05,62.7,56,16.5,43,Medium / Slightly Thick,None,,,None,,,Ofer Mizrahi Diamonds Ltd.,USA,Illinois,"Additional twinning wisps, pinpoints and surface graining are not shown.",312-558-9060,,ben@om-diamonds.com,0.4803390869,9791,4702.88,51.97%
117616829,,Round,1.04,G,,,,,SI2,Excellent,GIA,1172985984,http://DiamondTransactions.net/icp?di=117616829,,http://1172985984,4248,4417.92,Excellent,Excellent,6.47x6.49x4,61.7,59,,,,,,,None,,,Sun view NV,Belgium,,No B.G.M.,-2332391,,sunview@telenet.be,0.4512307221,9791,4417.92,54.88%
117729745,43041,Round,1.04,G,,,,,SI2,Excellent,GIA,2185085167,http://DiamondTransactions.net/icp?di=117729745,,,4020,4180.8,Excellent,Excellent,6.55x6.53x4.04,61.7,56,,,Thin / Medium,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.4270248187,9791,4180.8,57.30%
118740388,PP5790-02,Round,1.04,G,,,,,SI2,Excellent,GIA,6245744993,http://DiamondTransactions.net/icp?di=118740388,https://www.certimage.com/diamond/details?q=GazqRjBFdT%2fmNVxGih4OkOR7oACC3twdvrwDlxqiyhg%3d,,4838,5031.52,Excellent,Excellent,6.51x6.54x4.01,61.5,57,15,43,Thin / Medium,None,,,None,,,M.I.D - House Of Diamonds,Israel,,,-6761,,idex@middiamonds.com,0.5139413747,9791,5031.52,48.61%
118831775,SBJ108059,Round,1.04,H,,,,,SI2,Excellent,GIA,2244215159,http://DiamondTransactions.net/icp?di=118831775,,http://www.om-barak.com/barak/Output/Certificates/SBJ108059.jpg,4113,4277.52,Excellent,Excellent,6.48x6.45x4.06,62.8,56,16.5,43,Medium / Slightly Thick,None,,,None,,,Ofer Mizrahi Diamonds Ltd.,USA,California,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown.",312-558-9060,,ben@om-diamonds.com,0.5050767414,8470,4277.52,49.50%
118883882,71897753,Round,1.04,H,,,,,SI2,Excellent,GIA,2171599902,http://DiamondTransactions.net/icp?di=118883882,,,4239,4408.56,Excellent,Excellent,6.53x6.51x4.02,61.6,57,15.5,43,,None,,,None,,,Rosy Blue Sales Ltd.,Israel,,Additional twinning wisps pinpoints and surface graining are not shown.,972-3-5750520,,michael.joseph@rosyblue.com,0.5205430933,8470,4408.56,47.95%
118878396,2/17/092,Round,1.04,H,,,,,SI2,Excellent,GIA,7243774436,http://DiamondTransactions.net/icp?di=118878396,,,5656,5882.24,Excellent,Excellent,6.53x6.56x4,61.2,57,,,Medium,None,,,None,,,Yshai Rosental Diam.,Israel,,,972-3-5753114,,yrdiam@yahoo.com,0.6944510035,8470,5882.24,30.55%
118883877,3704488,Round,1.04,I,,,,,SI2,Excellent,GIA,3235438415,http://DiamondTransactions.net/icp?di=118883877,,,4242,4411.68,Excellent,Excellent,6.5x6.47x4.03,62.2,57,15,43.5,,None,,,None,,,Rosy Blue Sales Ltd.,Israel,,Additional twinning wisps pinpoints and surface graining are not shown.,972-3-5750520,,michael.joseph@rosyblue.com,0.9887942627,4461.6,4411.68,1.12%
118883939,72769686,Round,1.04,I,,,,,SI2,Excellent,GIA,6242204085,http://DiamondTransactions.net/icp?di=118883939,,,4242,4411.68,Excellent,Excellent,6.5x6.49x4.06,62.6,54,16.5,43,,None,,,None,,,Rosy Blue Sales Ltd.,Israel,,Additional twinning wisps a pinpoint and surface graining are not shown.,972-3-5750520,,michael.joseph@rosyblue.com,0.9887942627,4461.6,4411.68,1.12%
117397318,B-1639-163A-240A,Round,1.04,H,,,,,VS2,Excellent,GIA,6232464556,http://DiamondTransactions.net/icp?di=117397318,http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1639_163a_240a-ex_round_1_04_ct_h_vs2-mono.mp4,http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1639_163a_240a-ex_round_1_04_ct_h_vs2-mono.mp4,5104,5308.16,Excellent,Excellent,6.47x6.49x4.01,61.9,58,,,,,,,None,,,SKD International bvba,Belgium,,"NO BGM, PINPOINT WHITE & BLACK IN TABLE, 100% EYECLEAN",-419013,,saumilj@gmail.com,0.4780259366,11104,5308.16,52.20%
117653373,1184989,Round,1.04,H,,,,,VS2,Excellent,GIA,6221930315,http://DiamondTransactions.net/icp?di=117653373,,,5400,5616,Excellent,Excellent,6.45x6.47x4.04,62.6,58,14.5,44,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,1184989,3232131157,,sales.antwerp@kgkmail.com,0.5057636888,11104,5616,49.42%
118138483,7213326851,Round,1.04,H,,,,,VS2,Excellent,GIA,7213326851,http://DiamondTransactions.net/icp?di=118138483,http://stock1.bluestardiamonds.in/DiamondDetailNoMaster.aspx?sno=7213326851,,5022,5222.88,Excellent,Excellent,6.49x6.47x4,61.6,60,,,,,,,None,,,Blue Star,Belgium,,,-209890,,vimal@antwerpstardiamonds.com,0.4703710375,11104,5222.88,52.96%
118432386,M1442,Round,1.04,H,,,,,VS2,Excellent,GIA,5171417589,http://DiamondTransactions.net/icp?di=118432386,,,5242,5451.68,Excellent,Excellent,6.44x6.47x4.02,62.3,58,15,43.5,,None,,,None,,,Sagar Star Corp,USA,New York,IDR VS2++ NO BLACK,1-212-730-7100,,sagarstarcorp@gmail.com,0.4909942363,11104,5451.68,50.90%
118884055,72860008,Round,1.04,H,,,,,VS2,Excellent,GIA,6245202097,http://DiamondTransactions.net/icp?di=118884055,,,6015,6255.6,Excellent,Excellent,6.48x6.46x4.04,62.4,57,15.5,43.5,,None,,,None,,,Rosy Blue Sales Ltd.,Israel,,Additional clouds are not shown. Pinpoints are not shown.,972-3-5750520,,michael.joseph@rosyblue.com,0.5634005764,11104,6255.6,43.66%
118911096,356810,Round,1.04,H,,,,,VS2,Excellent,GIA,6242168776,http://DiamondTransactions.net/icp?di=118911096,,,5688,5915.52,Excellent,Excellent,6.52x6.49x4.01,15,43,57,61.6,Medium,None,,,None,,,Idex Belgium Buying 1,Belgium,,,-2341128,,belgium@idexonline.com,0.5327809798,11104,5915.52,46.73%
118000783,RX08288/(-331R),Round,1.04,I,,,,,SI2,Very Good,GIA,2226349972,http://DiamondTransactions.net/icp?di=118000783,,,3380,3515.2,Very Good,Very Good,6.3x6.35x4.08,64.5,56,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.8453583454,4158.44,3515.2,15.47%
117298113,140625,Round,1.05,I,,,,,SI1,Excellent,GIA,1182034020,http://DiamondTransactions.net/icp?di=117298113,,,4380,4599,Excellent,Excellent,6.6x6.57x4.03,61.1,58,0.14,44,Thin / Medium,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.4923982869,9340,4599,50.76%
115053256,B-1617-163A-271A,Round,1.09,H,,,,,VS2,Excellent,GIA,6232470065,http://DiamondTransactions.net/icp?di=115053256,http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1617_163a_271a-ex_round_1_09_ct_h_vs2-mono.mp4,http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1617_163a_271a-ex_round_1_09_ct_h_vs2-mono.mp4,5176,5641.84,Excellent,Excellent,6.58x6.6x4.08,61.9,57,,,,,,,None,,,SKD International bvba,Belgium,,"NO BGM, SILENT FEATHER AND CLOUD IN TABLE, 100% EYECLEAN",-419013,,saumilj@gmail.com,0.7716083151,7312,5641.84,22.84%
117434211,SD-18750,Round,1.09,H,,,,,VS2,Excellent,GIA,1218650815,http://DiamondTransactions.net/icp?di=117434211,http://DiamondTransactions.net/ici?di=117434211,,6120,6670.8,Excellent,Excellent,6.63x6.6x4.02,60.8,60,14,43,,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,Pinpoints are not shown.,972-3-6120417,,moshe@selecteddiamond.com,0.9123358862,7312,6670.8,8.77%
118693291,SBJ94819,Round,1.09,H,,,,,VS2,Excellent,GIA,2227680790,http://DiamondTransactions.net/icp?di=118693291,,http://www.om-barak.com/barak/Output/Certificates/SBJ94819.jpg,5326,5805.34,Excellent,Excellent,6.57x6.55x4.08,62.2,58,15,43,Slightly Thick,None,,,None,,,Ofer Mizrahi Diamonds Ltd.,USA,Michigan,Additional clouds are not shown. Additional pinpoints are not shown.,312-558-9060,,ben@om-diamonds.com,0.7939004376,7312,5805.34,20.61%
118101823,M2404,Round,1.09,I,,,,,VS2,Excellent,GIA,6187074212,http://DiamondTransactions.net/icp?di=118101823,,,4403,4799.27,Excellent,Excellent,6.67x6.65x4.05,60.8,58,15,43,,None,,,None,,,Sagar Star Corp,USA,New York,VS2++NO BLACK,1-212-730-7100,,sagarstarcorp@gmail.com,0.7539670071,6365,4799.27,24.60%
118812930,17051,Round,1.09,I,,,,,VS2,Excellent,GIA,6242192145,http://DiamondTransactions.net/icp?di=118812930,,,4224,4604.16,Excellent,Excellent,6.58x6.56x4.1,62.4,58,15,43.5,Medium / Slightly Thick,None,,,None,,,Belgium NY LLC,USA,New York,Additional clouds are not shown. Pinpoints are not shown.,-9378926,,idex@belgiumgroup.net,0.7233307148,6365,4604.16,27.66%
115807593,18-4220,Round,1.09,F,,,,,SI2,Good,GIA,2175763469,http://DiamondTransactions.net/icp?di=115807593,,,4037,4400.33,Very Good,Very Good,6.49x6.43x4.2,65,59,,,,Very Small,,,None,,,"A.D Diamonds, Inc",USA,Texas,,9727885288,,info@addiamondsusa.com,0.8482745325,5187,4400.33,15.17%
113264884,P142840,Round,1.09,F,,,,,SI2,Very Good,GIA,5216643275,http://DiamondTransactions.net/icp?di=113264884,,,4575,4986.75,Very Good,Excellent,6.68x6.71x4.01,59.8,62,,43.5,Thin,None,,,None,,,RDI Diamonds,USA,New York,,1 800 874 8768 ext 130,,npalmieri@rdidiamonds.com,0.4822551011,10341,4986.75,51.78%
116283412,17272,Round,1.09,H,,,,,SI2,Very Good,GIA,2236017611,http://DiamondTransactions.net/icp?di=116283412,http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/17272.jpg,,4144,4516.96,Very Good,Very Good,6.6x6.57x4.16,63.2,56,15.5,44.5,Thin / Slightly Thick,None,,,None,,,Bengal Protea LTD,USA,North Carolina,Eyeclean/Inscribed,1-336-299-0299,,askbengal@gmail.com,0.8492197782,5319,4516.96,15.08%
116913529,139824,Round,1.09,H,,,,,SI2,Very Good,GIA,2244104805,http://DiamondTransactions.net/icp?di=116913529,,,3808,4150.72,Very Good,Very Good,6.57x6.51x4.11,62.9,56,0.15,43.5,Medium / Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.7804098515,5319,4150.72,21.96%
106249388,1828-10,Round,1.09,H,,,,,SI2,Very Good,GIA,2135104342,http://DiamondTransactions.net/icp?di=106249388,,,4760,5188.4,Very Good,Very Good,6.8x6.76x3.99,58.8,58,31,41,Thin / Medium,,,,None,,,M. Aharonoff Co. Inc.,USA,New York,Clouds are not shown.,1-212-869-8766,,haharonoff@gmail.com,0.9753713104,5319,5188.4,2.46%
118858015,150784,Round,1.1,F,,,,,SI1,Excellent,GIA,6242528898,http://DiamondTransactions.net/icp?di=118858015,,,5016,5517.6,Excellent,Excellent,6.62x6.59x4.12,62.4,58,14.5,44.5,Medium / Slightly Thick,None,,,None,,,Belgium NY LLC,USA,New York,Additional clouds pinpoints and surface graining are not shown.,-9378926,,idex@belgiumgroup.net,0.7272966917,7587,5517.6,27.28%
118555664,1208798,Round,1.1,G,,,,,SI2,Excellent,GIA,1243708231,http://DiamondTransactions.net/icp?di=118555664,,,4130,4543,Excellent,Excellent,6.65x6.68x4.01,60.2,58,13.5,43,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,1208798,3232131157,,sales.antwerp@kgkmail.com,0.4372894408,10389,4543,56.27%
106249346,1815-18,Round,1.1,H,,,,,SI2,Excellent,GIA,2135443007,http://DiamondTransactions.net/icp?di=106249346,,,4760,5236,Excellent,Excellent,6.65x6.6x4.12,62.2,57,34,41.4,Medium,,,,None,,,M. Aharonoff Co. Inc.,USA,New York,,1-212-869-8766,,haharonoff@gmail.com,0.5861412739,8933,5236,41.39%
116373622,1195473,Round,1.1,G,,,,,VS2,Excellent,GIA,1233706012,http://DiamondTransactions.net/icp?di=116373622,,,6162,6778.2,Excellent,Excellent,6.58x6.6x4.13,62.7,56,15.5,43.5,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,1195473,3232131157,,sales.antwerp@kgkmail.com,0.9442741711,7178,6778.2,5.57%
117552469,SD-20443,Round,1.1,G,,,,,VS2,Excellent,GIA,2224621426,http://DiamondTransactions.net/icp?di=117552469,http://DiamondTransactions.net/ici?di=117552469,,6162,6778.2,Excellent,Excellent,6.6x6.59x4.1,62.2,57,15,43,,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,Additional clouds are not shown. Pinpoints are not shown.,972-3-6120417,,moshe@selecteddiamond.com,0.9442741711,7178,6778.2,5.57%
118643454,55223435,Round,1.1,G,,,,,VS2,Excellent,GIA,5236424483,http://DiamondTransactions.net/icp?di=118643454,,,6083,6691.3,Excellent,Excellent,6.57x6.6x4.12,62.5,58,15,43,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,55223435,3232131157,,sales.antwerp@kgkmail.com,0.9321538033,7178,6691.3,6.78%
116638982,1191016,Round,1.1,H,,,,,VS2,Excellent,GIA,7236305268,http://DiamondTransactions.net/icp?di=116638982,,,5616,6177.6,Excellent,Excellent,6.7x6.72x4.01,59.8,60,12.5,43.5,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,1191016,3232131157,,sales.antwerp@kgkmail.com,0.827373778,7467,6177.6,17.27%
118249002,,Round,1.1,H,,,,,VS2,Excellent,GIA,5243069398,http://DiamondTransactions.net/icp?di=118249002,,http://5243069398,5184,5702.4,Excellent,Excellent,6.56x6.6x4.13,62.7,57,15.5,43.5,Medium / Slightly Thick,,,,None,,,Sun view NV,Belgium,,No B.G.M.,-2332391,,sunview@telenet.be,0.7636266238,7467,5702.4,23.63%
117794360,NYS-000049,Round,1.1,I,,,,,VS2,Excellent,GIA,5233847624,http://DiamondTransactions.net/icp?di=117794360,,,4800,5280,Excellent,Excellent,6.71x6.67x4.03,60.2,60,14,43,Thin / Slightly Thick,None,,,None,,,S. Schnitzer Diamonds Ltd.,Israel,,Contact : Ari Margolis,972-3-5756600,,shoshana@sschnitzer.com,0.8223018221,6421,5280,17.77%
118862067,110455871,Round,1.1,I,,,,,VS2,Excellent,GIA,7242638604,http://DiamondTransactions.net/icp?di=118862067,,,4736,5209.6,Excellent,Excellent,6.56x6.61x4.1,62.3,59,14,44,Medium / Slightly Thick,None,,,None,,,A. Dalumi Ltd.,USA,New York,,1-212-644-9030,,Gadic@dalumi.com,0.8114000934,6421,5209.6,18.87%
118262065,55339422,Round,1.11,F,,,,,SI1,Excellent,GIA,6187071833,http://DiamondTransactions.net/icp?di=118262065,,,5928,6580.08,Excellent,Excellent,6.59x6.61x4.13,62.6,58,14.5,44,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,55339422,3232131157,,sales.antwerp@kgkmail.com,0.8931722546,7367,6580.08,10.68%
118643459,55336574,Round,1.11,F,,,,,SI1,Excellent,GIA,2244531715,http://DiamondTransactions.net/icp?di=118643459,,,5700,6327,Excellent,Excellent,6.57x6.59x4.12,62.6,57,15.5,43,Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,55336574,3232131157,,sales.antwerp@kgkmail.com,0.8588299172,7367,6327,14.12%
118643460,55344302,Round,1.11,F,,,,,SI1,Excellent,GIA,1243746111,http://DiamondTransactions.net/icp?di=118643460,,,5548,6158.28,Excellent,Excellent,6.58x6.61x4.13,62.6,57,15.5,43,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,55344302,3232131157,,sales.antwerp@kgkmail.com,0.8358897787,7367,6158.28,16.41%
117397275,B-1677-164A-11A,Round,1.11,G,,,,,VS2,Excellent,GIA,2236901056,http://DiamondTransactions.net/icp?di=117397275,http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1677_164a_11a-ex_round_1_11_ct_g_vs2-mono.mp4,http://bharatbrothers.s3.amazonaws.com/Stocklist/VIDEOS/b_1677_164a_11a-ex_round_1_11_ct_g_vs2-mono.mp4,5522,6129.42,Excellent,Excellent,6.63x6.66x4.11,61.9,57,,,,,,,None,,,SKD International bvba,Belgium,,"NO BGM, WHITE TWINING IN CROWN, BLACK IN TABLE CENTER, 100% EYECLEAN",-419013,,saumilj@gmail.com,0.7616503045,8047,6129.42,23.83%
106249236,1730-14,Round,1.11,G,,,,,VS2,Excellent,GIA,2115539221,http://DiamondTransactions.net/icp?di=106249236,,,6952,7716.72,Excellent,Excellent,6.63x6.66x4.12,62,59,,,Medium / Slightly Thick,None,,,None,,,M. Aharonoff Co. Inc.,USA,New York,,1-212-869-8766,,haharonoff@gmail.com,0.9589909283,8047,7716.72,4.10%
118096467,SD-21040,Round,1.11,H,,,,,VS2,Excellent,GIA,7241556299,http://DiamondTransactions.net/icp?di=118096467,,,5616,6233.76,Excellent,Excellent,6.67x6.62x4.14,62.3,58,15,44,Medium,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,Pinpoints are not shown. Surface graining is not shown.,972-3-6120417,,moshe@selecteddiamond.com,0.9817322835,6350,6233.76,1.83%
118643458,850113050,Round,1.11,H,,,,,VS2,Excellent,GIA,6235346368,http://DiamondTransactions.net/icp?di=118643458,,,5400,5994,Excellent,Excellent,6.68x6.71x4.08,60.9,59,13,44.5,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,850113050,3232131157,,sales.antwerp@kgkmail.com,0.9439370079,6350,5994,5.61%
114973255,36271,Round,1.11,I,,,,,SI1,Excellent,GIA,6177730724,http://DiamondTransactions.net/icp?di=114973255,,,4075,4523.25,Very Good,Excellent,6.69x6.63x4.14,62.1,57,,,Medium / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.4257742634,10623,4523.25,57.42%
118431579,A51207,Round,1.11,I,,,,,SI2,Very Good,GIA,2175072242,http://DiamondTransactions.net/icp?di=118431579,,,3550,3940.5,Very Good,Very Good,6.58x6.57x4.11,62.5,59,,,Medium / Slightly Thick,None,,,None,,,Argaman Diamonds,USA,California,(GIA) 2175072242,+1-(800) 449-7089,,kate@argamand.com,0.90911188,4334.55,3940.5,9.09%
118357912,224914,Round,1.12,G,,,,,SI1,Excellent,GIA,6231729113,http://DiamondTransactions.net/icp?di=118357912,,,4828,5407.36,Excellent,Excellent,6.61x6.65x4.15,62.6,56,16,43,Medium / Slightly Thick,None,,,None,,,GUTFREUND DIAMONDS bvba,Belgium,,Additional clouds are not shown. Pinpoints are not shown.,+(32) 03.224.41.44,,sales@gutfreund.be,0.7126664031,7587,5407.36,28.73%
117431332,PS-0245,Round,1.12,H,,,,,SI1,Excellent,GIA,6147310474,http://DiamondTransactions.net/icp?di=117431332,http://DiamondTransactions.net/ici?di=117431332,,5525,6188,Excellent,Excellent,6.67x6.64x4.07,61.2,59,14,43,,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,Additional clouds are not shown. Pinpoints are not shown.,972-3-6120417,,moshe@selecteddiamond.com,0.9815989848,6304,6188,1.84%
117431352,SD-5131,Round,1.12,H,,,,,SI1,Excellent,GIA,1146523434,http://DiamondTransactions.net/icp?di=117431352,,,4875,5460,Excellent,Excellent,6.77x6.74x4.07,60.3,57,13.5,43.5,,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,Additional clouds are not shown. Pinpoints are not shown.,972-3-6120417,,moshe@selecteddiamond.com,0.8661167513,6304,5460,13.39%
117617002,AI8501,Round,1.12,H,,,,,SI1,Excellent,GIA,2217506148,http://DiamondTransactions.net/icp?di=117617002,,,4875,5460,Excellent,Excellent,6.62x6.67x4.1,61.6,61,12.5,44.5,Slightly Thick,None,,,None,,,"Fischler Diamonds, Inc.",USA,New York,Memo prices may vary. Please inquire,1(212)921-8196,,serge@fischlerdiamonds.com,0.8661167513,6304,5460,13.39%
118224764,144383,Round,1.12,H,,,,,SI1,Excellent,GIA,1249674833,http://DiamondTransactions.net/icp?di=118224764,,,4745,5314.4,Excellent,Excellent,6.74x6.7x4.1,61,59,0.14,44,Medium,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.8429568528,6304,5314.4,15.70%
118835289,170128,Round,1.12,H,,,,,SI1,Excellent,GIA,7248652401,http://DiamondTransactions.net/icp?di=118835289,,,4544,5089.28,Excellent,Excellent,6.79x6.74x4.04,59.7,59,,,,,,,None,,,Shubh diam bvba,Belgium,,,-486858655,,SALES@SJBVBA.COM,0.8072652284,6304,5089.28,19.27%
118908218,P005,Round,1.12,I,,,,,SI1,Excellent,GIA,7221698956,http://DiamondTransactions.net/icp?di=118908218,,,3940,4412.8,Excellent,Excellent,6.6x6.62x4.14,62.6,56,16.5,42.5,,None,,,None,,,Sagar Star Corp,USA,New York,,1-212-730-7100,,sagarstarcorp@gmail.com,0.6396579214,6899,4412.8,36.04%
118250374,369-2,Round,1.12,G,,,,,SI2,Excellent,GIA,2237183333,http://DiamondTransactions.net/icp?di=118250374,,,4366,4889.92,Excellent,Excellent,6.65x6.7x4.12,61.7,55,,,,None,,,None,,,Luz Diamonds ,USA,California,G++ SI2+ 100% Eye Clean NO BGM,+1-213-688 8778,,dan@luzdiamonds.com,0.8517679847,5741,4889.92,14.82%
118256411,157-209,Round,1.12,G,,,,,SI2,Excellent,GIA,1248591782,http://DiamondTransactions.net/icp?di=118256411,,http://www.veergems.com/vg/image/show/157-209,3717,4163.04,Excellent,Excellent,6.64x6.6x4.17,63,56,16,43.5,Medium,,,,None,,,R. Mukesh & Co,USA,New York,,-61110931,,sales@veergems.com,0.7251349939,5741,4163.04,27.49%
118643462,55194618,Round,1.12,G,,,,,VS2,Excellent,GIA,2237282958,http://DiamondTransactions.net/icp?di=118643462,,,6083,6812.96,Excellent,Excellent,6.58x6.61x4.12,62.4,58,15,43,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,55194618,3232131157,,sales.antwerp@kgkmail.com,0.8190670834,8318,6812.96,18.09%
